ST,PUMA,GEOID,SEX,RACE,EDUCATION,AGEG,alzheimer_prob,PWGTP
23,600,2300600,Male,Other,18,70-74,2.857667742,13
23,600,2300600,Female,Other,14,65-69,2.860048137,14
23,600,2300600,Female,Other,12,75-79,10.23037239,26
23,500,2300500,Female,Other,16,70-74,4.008883577,5
23,200,2300200,Male,Other,18,65-69,1.625171798,5
23,200,2300200,Female,Other,14,65-69,2.860048137,5
23,300,2300300,Male,Other,14,75-79,7.430859588,13
23,300,2300300,Female,Other,12,70-74,6.175212911,18
23,500,2300500,Male,Other,14,65-69,2.537435845,41
23,100,2300100,Male,Other,16,75-79,6.010117428,9
23,100,2300100,Female,Other,16,75-79,6.743700149,9
23,500,2300500,Female,Other,14,65-69,2.860048137,23
23,400,2300400,Male,Other,16,75-79,6.010117428,10
23,100,2300100,Male,Other,14,65-69,2.537435845,6
23,700,2300700,Female,Other,18,65-69,1.833980414,10
23,500,2300500,Male,Other,14,70-74,4.43061433,33
23,500,2300500,Female,Other,14,65-69,2.860048137,36
23,100,2300100,Male,Other,16,65-69,2.031756168,11
23,200,2300200,Female,Other,16,75-79,6.743700149,5
23,200,2300200,Male,Other,12,70-74,5.499823433,19
23,200,2300200,Female,Other,12,70-74,6.175212911,15
23,800,2300800,Male,Other,12,65-69,3.164907227,17
23,100,2300100,Female,Other,11,75-79,11.32293042,6
23,800,2300800,Male,Other,12,70-74,5.499823433,21
23,800,2300800,Female,Other,11,65-69,3.976574418,20
23,500,2300500,Male,Other,16,65-69,2.031756168,15
23,100,2300100,Female,Other,14,65-69,2.860048137,4
23,300,2300300,Female,Other,18,70-74,3.219649661,8
23,100,2300100,Male,Other,12,75-79,9.154741059,2
23,500,2300500,Male,Other,10,75-79,11.23002835,22
23,700,2300700,Female,Other,4,70-74,14.04966076,16
23,100,2300100,Female,Other,12,75-79,10.23037239,3
23,100,2300100,Male,Other,8,75-79,13.70479135,2
23,300,2300300,Male,Other,16,65-69,2.031756168,7
23,300,2300300,Female,Other,24,65-69,0.935489012,9
23,700,2300700,Male,Other,16,75-79,6.010117428,17
23,700,2300700,Female,Other,14,70-74,4.981624362,18
23,800,2300800,Male,Other,14,85+,27.78173331,27
23,800,2300800,Female,Other,14,85+,30.31559491,24
23,600,2300600,Male,Other,14,65-69,2.537435845,42
23,600,2300600,Male,Other,12,65-69,3.164907227,39
23,200,2300200,Male,Other,12,65-69,3.164907227,10
23,500,2300500,Female,Other,16,70-74,4.008883577,8
23,300,2300300,Male,Other,12,65-69,3.164907227,15
23,800,2300800,Female,Other,12,65-69,3.564379297,26
23,1000,2301000,Female,Other,14,70-74,4.981624362,16
23,200,2300200,Female,Other,12,85+,35.32267164,30
23,800,2300800,Female,Other,19,65-69,1.640084305,90
23,100,2300100,Female,Other,18,75-79,5.446609089,4
23,400,2300400,Female,Other,12,70-74,6.175212911,32
23,100,2300100,Male,Other,19,75-79,4.348477979,17
23,100,2300100,Female,Other,16,65-69,2.291587488,16
23,300,2300300,Male,Other,12,75-79,9.154741059,18
23,300,2300300,Female,Other,8,70-74,9.397581216,24
23,200,2300200,Female,Other,14,85+,30.31559491,13
23,200,2300200,Female,Other,14,85+,30.31559491,47
23,1000,2301000,Female,Other,19,65-69,1.640084305,31
23,500,2300500,Male,Other,16,75-79,6.010117428,4
23,500,2300500,Female,Other,14,75-79,8.322500058,4
23,500,2300500,Male,Other,18,85+,19.6207019,5
23,100,2300100,Male,Other,12,85+,32.56588642,15
23,100,2300100,Female,Other,9,80-84,23.92596287,17
23,200,2300200,Male,Other,12,65-69,3.164907227,8
23,900,2300900,Male,Other,14,70-74,4.43061433,16
23,200,2300200,Female,Other,12,65-69,3.564379297,7
23,200,2300200,Male,Other,14,70-74,4.43061433,10
23,200,2300200,Female,Other,14,80-84,15.11879158,12
23,200,2300200,Male,Other,18,75-79,4.846791248,15
23,200,2300200,Male,Other,12,85+,32.56588642,25
23,800,2300800,Male,Other,18,65-69,1.625171798,31
23,400,2300400,Female,Other,14,65-69,2.860048137,28
23,800,2300800,Female,Other,16,70-74,4.008883577,14
23,1000,2301000,Male,Other,14,65-69,2.537435845,29
23,700,2300700,Female,Other,14,80-84,15.11879158,111
23,700,2300700,Male,Other,8,80-84,23.75735887,78
23,200,2300200,Male,Other,24,80-84,4.808721198,28
23,200,2300200,Female,Other,16,80-84,12.42545854,26
23,200,2300200,Female,Other,12,65-69,3.564379297,8
23,900,2300900,Female,Other,12,85+,35.32267164,30
23,200,2300200,Male,Other,14,70-74,4.43061433,4
23,1000,2301000,Male,Other,12,85+,32.56588642,20
23,100,2300100,Female,Other,16,80-84,12.42545854,4
23,500,2300500,Male,Other,19,70-74,2.55836372,7
23,500,2300500,Female,Other,12,85+,35.32267164,7
23,300,2300300,Male,Other,12,85+,32.56588642,25
23,300,2300300,Female,Other,12,80-84,18.27410738,25
23,900,2300900,Male,Other,14,70-74,4.43061433,19
23,900,2300900,Female,Other,18,70-74,3.219649661,19
23,100,2300100,Male,Other,9,70-74,7.56661191,4
23,1000,2301000,Male,Other,14,65-69,2.537435845,29
23,900,2300900,Male,Other,18,70-74,2.857667742,60
23,100,2300100,Male,Other,14,70-74,4.43061433,3
23,100,2300100,Female,Other,14,70-74,4.981624362,3
23,500,2300500,Male,Other,12,65-69,3.164907227,4
23,500,2300500,Female,Other,16,85+,25.73585981,5
23,500,2300500,Female,Other,12,80-84,18.27410738,10
23,300,2300300,Male,Other,16,65-69,2.031756168,8
23,800,2300800,Female,Other,18,65-69,1.833980414,18
23,800,2300800,Male,Other,10,65-69,3.941268584,18
23,200,2300200,Male,Other,12,70-74,5.499823433,6
23,200,2300200,Female,Other,12,65-69,3.564379297,5
23,200,2300200,Female,Other,24,70-74,1.653736722,8
23,500,2300500,Female,Other,12,80-84,18.27410738,5
23,500,2300500,Male,Other,18,80-84,9.086064505,4
23,100,2300100,Male,Other,16,70-74,3.561434185,7
23,100,2300100,Female,Other,12,65-69,3.564379297,7
23,500,2300500,Female,Other,16,70-74,4.008883577,5
23,500,2300500,Male,Other,24,70-74,1.465143537,8
23,500,2300500,Female,Other,16,70-74,4.008883577,7
23,500,2300500,Male,Other,14,65-69,2.537435845,8
23,800,2300800,Male,Other,12,75-79,9.154741059,11
23,800,2300800,Female,Other,12,75-79,10.23037239,10
23,500,2300500,Male,Other,12,80-84,16.50827556,6
23,500,2300500,Female,Other,12,80-84,18.27410738,4
23,500,2300500,Male,Other,12,65-69,3.164907227,30
23,200,2300200,Male,Other,12,85+,32.56588642,20
23,200,2300200,Female,Other,16,80-84,12.42545854,8
23,200,2300200,Male,Other,12,80-84,16.50827556,6
23,500,2300500,Female,Other,14,70-74,4.981624362,7
23,500,2300500,Male,Other,14,70-74,4.43061433,9
23,100,2300100,Female,Other,14,65-69,2.860048137,24
23,100,2300100,Female,Other,14,85+,30.31559491,29
23,300,2300300,Male,Other,12,65-69,3.164907227,16
23,300,2300300,Female,Other,12,65-69,3.564379297,18
23,500,2300500,Male,Other,19,80-84,8.189410601,5
23,700,2300700,Male,Other,14,85+,27.78173331,9
23,700,2300700,Female,Other,16,80-84,12.42545854,12
23,700,2300700,Female,Other,18,70-74,3.219649661,26
23,700,2300700,Female,Other,18,70-74,3.219649661,25
23,500,2300500,Male,Other,16,85+,23.45593817,34
23,700,2300700,Male,Other,16,70-74,3.561434185,19
23,600,2300600,Male,Other,14,65-69,2.537435845,12
23,600,2300600,Female,Other,12,65-69,3.564379297,12
23,500,2300500,Male,Other,19,85+,17.88900407,5
23,500,2300500,Female,Other,16,80-84,12.42545854,5
23,800,2300800,Female,Other,12,75-79,10.23037239,35
23,300,2300300,Female,Other,16,80-84,12.42545854,4
23,500,2300500,Male,Other,12,75-79,9.154741059,7
23,500,2300500,Female,Other,12,75-79,10.23037239,7
23,100,2300100,Male,Other,14,65-69,2.537435845,3
23,200,2300200,Male,Other,12,80-84,16.50827556,7
23,200,2300200,Female,Other,12,75-79,10.23037239,6
23,100,2300100,Female,Other,12,70-74,6.175212911,4
23,200,2300200,Male,Other,12,80-84,16.50827556,7
23,400,2300400,Male,Other,14,70-74,4.43061433,6
23,400,2300400,Female,Other,14,70-74,4.981624362,7
23,500,2300500,Female,Other,14,75-79,8.322500058,2
23,900,2300900,Female,Other,9,85+,43.44438546,33
23,100,2300100,Male,Other,12,65-69,3.164907227,4
23,200,2300200,Female,Other,12,70-74,6.175212911,18
23,1000,2301000,Female,Other,16,80-84,12.42545854,20
23,700,2300700,Female,Other,12,75-79,10.23037239,28
23,700,2300700,Male,Other,12,85+,32.56588642,20
23,100,2300100,Female,Other,14,70-74,4.981624362,4
23,100,2300100,Male,Other,9,75-79,12.41458109,3
23,1000,2301000,Female,Other,14,65-69,2.860048137,49
23,500,2300500,Female,Other,19,65-69,1.640084305,9
23,900,2300900,Female,Other,5,65-69,7.572609013,85
23,200,2300200,Female,Other,14,75-79,8.322500058,7
23,500,2300500,Male,Other,14,65-69,2.537435845,9
23,700,2300700,Female,Other,18,65-69,1.833980414,101
23,300,2300300,Male,Other,16,70-74,3.561434185,3
23,500,2300500,Male,Other,18,85+,19.6207019,5
23,500,2300500,Female,Other,18,85+,21.63319607,5
23,200,2300200,Male,Other,14,65-69,2.537435845,9
23,200,2300200,Female,Other,14,65-69,2.860048137,8
23,500,2300500,Female,Other,18,80-84,10.15452867,28
23,500,2300500,Male,Other,18,80-84,9.086064505,31
23,900,2300900,Female,Other,14,80-84,15.11879158,100
23,500,2300500,Female,Other,12,65-69,3.564379297,8
23,500,2300500,Female,Other,18,75-79,5.446609089,66
23,500,2300500,Male,Other,14,70-74,4.43061433,5
23,500,2300500,Female,Other,14,75-79,8.322500058,7
23,600,2300600,Female,Other,12,80-84,18.27410738,16
23,100,2300100,Male,Other,16,65-69,2.031756168,7
23,800,2300800,Female,Other,18,70-74,3.219649661,18
23,800,2300800,Male,Other,18,75-79,4.846791248,21
23,1000,2301000,Female,Other,18,70-74,3.219649661,27
23,100,2300100,Female,Other,16,65-69,2.291587488,4
23,600,2300600,Male,Other,12,70-74,5.499823433,27
23,600,2300600,Female,Other,12,65-69,3.564379297,29
23,100,2300100,Male,Other,18,70-74,2.857667742,6
23,100,2300100,Female,Other,16,70-74,4.008883577,6
23,100,2300100,Female,Other,14,65-69,2.860048137,4
23,100,2300100,Male,Other,12,75-79,9.154741059,4
23,900,2300900,Male,Other,16,65-69,2.031756168,18
23,900,2300900,Female,Other,16,70-74,4.008883577,20
23,300,2300300,Female,Other,12,70-74,6.175212911,21
23,500,2300500,Female,Other,12,80-84,18.27410738,5
23,600,2300600,Female,Other,18,65-69,1.833980414,22
23,200,2300200,Male,Other,7,65-69,5.456181206,22
23,400,2300400,Female,Other,14,70-74,4.981624362,18
23,700,2300700,Female,Other,14,65-69,2.860048137,18
23,700,2300700,Male,Other,19,65-69,1.453025048,20
23,100,2300100,Female,Other,14,75-79,8.322500058,8
23,500,2300500,Female,Other,16,65-69,2.291587488,10
23,500,2300500,Male,Other,14,75-79,7.430859588,6
23,700,2300700,Male,Other,12,65-69,3.164907227,32
23,700,2300700,Female,Other,14,65-69,2.860048137,27
23,1000,2301000,Female,Other,14,70-74,4.981624362,26
23,1000,2301000,Male,Other,14,65-69,2.537435845,27
23,300,2300300,Male,Other,12,65-69,3.164907227,5
23,600,2300600,Male,Other,14,65-69,2.537435845,19
23,200,2300200,Male,Other,12,85+,32.56588642,30
23,200,2300200,Female,Other,12,75-79,10.23037239,43
23,900,2300900,Female,Other,16,70-74,4.008883577,18
23,200,2300200,Male,Other,12,65-69,3.164907227,15
23,200,2300200,Female,Other,14,65-69,2.860048137,12
23,700,2300700,Male,Other,16,80-84,11.14769391,24
23,700,2300700,Female,Other,14,75-79,8.322500058,34
23,1000,2301000,Male,Other,19,80-84,8.189410601,29
23,900,2300900,Male,Other,18,70-74,2.857667742,3
23,900,2300900,Female,Other,16,65-69,2.291587488,3
23,800,2300800,Female,Other,12,70-74,6.175212911,13
23,800,2300800,Male,Other,16,75-79,6.010117428,15
23,500,2300500,Male,Other,16,65-69,2.031756168,7
23,700,2300700,Male,Other,12,70-74,5.499823433,34
23,700,2300700,Female,Other,12,65-69,3.564379297,30
23,100,2300100,Female,Other,14,70-74,4.981624362,11
23,500,2300500,Male,Other,14,65-69,2.537435845,20
23,600,2300600,Female,Other,12,85+,35.32267164,9
23,400,2300400,Male,Other,12,70-74,5.499823433,8
23,700,2300700,Male,Other,10,80-84,19.88564172,10
23,700,2300700,Female,Other,12,70-74,6.175212911,5
23,1000,2301000,Female,Other,12,80-84,18.27410738,18
23,500,2300500,Male,Other,14,70-74,4.43061433,6
23,500,2300500,Female,Other,14,70-74,4.981624362,4
23,200,2300200,Female,Other,12,75-79,10.23037239,9
23,200,2300200,Male,Other,12,70-74,5.499823433,8
23,700,2300700,Male,Other,14,65-69,2.537435845,33
23,200,2300200,Male,Other,16,85+,23.45593817,17
23,200,2300200,Female,Other,14,80-84,15.11879158,12
23,400,2300400,Female,Other,16,70-74,4.008883577,9
23,200,2300200,Female,Other,14,70-74,4.981624362,7
23,500,2300500,Female,Other,14,65-69,2.860048137,11
23,500,2300500,Male,Other,18,65-69,1.625171798,15
23,100,2300100,Male,Other,12,70-74,5.499823433,3
23,100,2300100,Female,Other,12,70-74,6.175212911,2
23,800,2300800,Male,Other,18,70-74,2.857667742,29
23,800,2300800,Female,Other,18,65-69,1.833980414,26
23,900,2300900,Male,Other,16,70-74,3.561434185,42
23,900,2300900,Female,Other,14,65-69,2.860048137,44
23,100,2300100,Male,Other,14,65-69,2.537435845,4
23,300,2300300,Male,Other,24,70-74,1.465143537,9
23,300,2300300,Female,Other,14,65-69,2.860048137,10
23,100,2300100,Male,Other,16,75-79,6.010117428,5
23,100,2300100,Female,Other,12,70-74,6.175212911,5
23,400,2300400,Female,Other,12,85+,35.32267164,22
23,900,2300900,Male,Other,16,80-84,11.14769391,20
23,900,2300900,Female,Other,14,75-79,8.322500058,20
23,1000,2301000,Female,Other,14,70-74,4.981624362,19
23,600,2300600,Male,Other,14,65-69,2.537435845,11
23,700,2300700,Male,Other,16,65-69,2.031756168,25
23,700,2300700,Female,Other,14,65-69,2.860048137,27
23,700,2300700,Female,Other,12,85+,35.32267164,12
23,200,2300200,Male,Other,14,65-69,2.537435845,7
23,200,2300200,Female,Other,12,70-74,6.175212911,6
23,500,2300500,Female,Other,12,85+,35.32267164,34
23,500,2300500,Male,Other,14,65-69,2.537435845,6
23,500,2300500,Female,Other,14,65-69,2.860048137,4
23,100,2300100,Male,Other,12,85+,32.56588642,5
23,100,2300100,Female,Other,14,85+,30.31559491,5
23,700,2300700,Female,Other,16,65-69,2.291587488,28
23,700,2300700,Male,Other,14,65-69,2.537435845,31
23,200,2300200,Male,Other,16,65-69,2.031756168,6
23,200,2300200,Female,Other,14,85+,30.31559491,5
23,200,2300200,Female,Other,14,70-74,4.981624362,7
23,200,2300200,Male,Other,14,70-74,4.43061433,7
23,500,2300500,Female,Other,12,85+,35.32267164,2
23,500,2300500,Female,Other,18,70-74,3.219649661,7
23,600,2300600,Male,Other,19,75-79,4.348477979,57
23,500,2300500,Female,Other,16,65-69,2.291587488,13
23,500,2300500,Male,Other,12,70-74,5.499823433,12
23,700,2300700,Male,Other,14,65-69,2.537435845,20
23,700,2300700,Female,Other,12,70-74,6.175212911,23
23,500,2300500,Female,Other,12,75-79,10.23037239,8
23,200,2300200,Male,Other,14,75-79,7.430859588,13
23,200,2300200,Female,Other,14,70-74,4.981624362,15
23,500,2300500,Male,Other,14,65-69,2.537435845,6
23,500,2300500,Female,Other,14,65-69,2.860048137,6
23,200,2300200,Male,Other,14,85+,27.78173331,4
23,200,2300200,Female,Other,16,85+,25.73585981,3
23,200,2300200,Male,Other,16,65-69,2.031756168,4
23,100,2300100,Male,Other,12,75-79,9.154741059,5
23,100,2300100,Female,Other,12,70-74,6.175212911,6
23,500,2300500,Male,Other,24,85+,10.98321115,7
23,500,2300500,Female,Other,18,75-79,5.446609089,5
23,300,2300300,Male,Other,14,65-69,2.537435845,38
23,100,2300100,Male,Other,24,75-79,2.510024256,5
23,500,2300500,Male,Other,14,70-74,4.43061433,10
23,500,2300500,Female,Other,16,70-74,4.008883577,11
23,200,2300200,Female,Other,16,65-69,2.291587488,4
23,500,2300500,Male,Other,14,70-74,4.43061433,19
23,600,2300600,Female,Other,12,70-74,6.175212911,11
23,700,2300700,Female,Other,16,70-74,4.008883577,26
23,300,2300300,Female,Other,16,75-79,6.743700149,17
23,900,2300900,Male,Other,19,70-74,2.55836372,18
23,900,2300900,Female,Other,16,70-74,4.008883577,19
23,400,2300400,Female,Other,12,70-74,6.175212911,16
23,1000,2301000,Male,Other,16,75-79,6.010117428,15
23,1000,2301000,Female,Other,14,75-79,8.322500058,19
23,200,2300200,Male,Other,12,70-74,5.499823433,12
23,700,2300700,Male,Other,16,70-74,3.561434185,22
23,700,2300700,Female,Other,14,65-69,2.860048137,24
23,300,2300300,Male,Other,16,80-84,11.14769391,5
23,300,2300300,Female,Other,16,80-84,12.42545854,6
23,100,2300100,Male,Other,14,75-79,7.430859588,6
23,100,2300100,Female,Other,14,75-79,8.322500058,5
23,900,2300900,Male,Other,16,70-74,3.561434185,28
23,900,2300900,Female,Other,14,65-69,2.860048137,28
23,300,2300300,Male,Other,16,65-69,2.031756168,7
23,300,2300300,Female,Other,12,65-69,3.564379297,8
23,800,2300800,Female,Other,18,70-74,3.219649661,5
23,400,2300400,Male,Other,16,70-74,3.561434185,17
23,400,2300400,Female,Other,16,65-69,2.291587488,17
23,500,2300500,Male,Other,12,80-84,16.50827556,14
23,500,2300500,Female,Other,12,75-79,10.23037239,13
23,500,2300500,Male,Other,16,75-79,6.010117428,9
23,500,2300500,Female,Other,14,70-74,4.981624362,13
23,300,2300300,Female,Other,12,65-69,3.564379297,26
23,500,2300500,Female,Other,18,80-84,10.15452867,7
23,900,2300900,Male,Other,16,65-69,2.031756168,19
23,800,2300800,Female,Other,12,65-69,3.564379297,20
23,500,2300500,Male,Other,14,75-79,7.430859588,6
23,500,2300500,Male,Other,12,70-74,5.499823433,9
23,500,2300500,Female,Other,12,75-79,10.23037239,11
23,500,2300500,Male,Other,18,80-84,9.086064505,13
23,300,2300300,Female,Other,18,70-74,3.219649661,18
23,200,2300200,Male,Other,24,75-79,2.510024256,17
23,200,2300200,Female,Other,18,70-74,3.219649661,23
23,800,2300800,Female,Other,12,80-84,18.27410738,5
23,200,2300200,Male,Other,12,80-84,16.50827556,3
23,200,2300200,Male,Other,12,75-79,9.154741059,39
23,100,2300100,Female,Other,12,75-79,10.23037239,16
23,1000,2301000,Male,Other,14,80-84,13.60709407,16
23,800,2300800,Female,Other,19,75-79,4.889795825,30
23,1000,2301000,Male,Other,19,80-84,8.189410601,15
23,1000,2301000,Female,Other,18,75-79,5.446609089,18
23,400,2300400,Female,Other,12,75-79,10.23037239,33
23,500,2300500,Female,Other,12,80-84,18.27410738,21
23,900,2300900,Male,Other,16,70-74,3.561434185,15
23,900,2300900,Male,Other,14,70-74,4.43061433,80
23,900,2300900,Female,Other,12,85+,35.32267164,94
23,500,2300500,Male,Other,12,70-74,5.499823433,12
23,500,2300500,Female,Other,12,75-79,10.23037239,7
23,700,2300700,Male,Other,12,70-74,5.499823433,40
23,900,2300900,Male,Other,19,65-69,1.453025048,35
23,100,2300100,Male,Other,14,65-69,2.537435845,4
23,100,2300100,Female,Other,16,65-69,2.291587488,4
23,500,2300500,Male,Other,16,85+,23.45593817,8
23,500,2300500,Female,Other,14,85+,30.31559491,7
23,800,2300800,Male,Other,12,70-74,5.499823433,21
23,800,2300800,Female,Other,12,70-74,6.175212911,19
23,800,2300800,Female,Other,18,75-79,5.446609089,28
23,200,2300200,Male,Other,12,85+,32.56588642,6
23,200,2300200,Female,Other,12,80-84,18.27410738,10
23,1000,2301000,Male,Other,19,65-69,1.453025048,16
23,600,2300600,Female,Other,12,70-74,6.175212911,15
23,600,2300600,Male,Other,12,70-74,5.499823433,13
23,100,2300100,Male,Other,0,75-79,28.28609571,5
23,500,2300500,Female,Other,12,65-69,3.564379297,6
23,200,2300200,Male,Other,14,70-74,4.43061433,4
23,200,2300200,Female,Other,12,70-74,6.175212911,4
23,400,2300400,Male,Other,12,65-69,3.164907227,9
23,100,2300100,Female,Other,12,75-79,10.23037239,7
23,300,2300300,Male,Other,12,70-74,5.499823433,4
23,300,2300300,Female,Other,12,70-74,6.175212911,6
23,400,2300400,Male,Other,12,65-69,3.164907227,24
23,400,2300400,Female,Other,16,70-74,4.008883577,25
23,100,2300100,Female,Other,12,80-84,18.27410738,4
23,100,2300100,Male,Hispanic,14,70-74,7.423983832,15
23,100,2300100,Female,Other,14,65-69,2.860048137,3
23,800,2300800,Male,Other,19,65-69,1.453025048,35
23,400,2300400,Female,Other,14,70-74,4.981624362,15
23,800,2300800,Male,Other,16,75-79,6.010117428,19
23,500,2300500,Female,Other,16,65-69,2.291587488,4
23,200,2300200,Male,Other,14,65-69,2.537435845,10
