FIPS,state2,stusab,puma,county,county1,tracta,year,male,female,white,black,asian,hispanic,indigenous,othermulti,65_and_66,67_to_69,70_to_74,75_to_79,80_to_84,85_and_over,65_to_69,total_population,male_proportion,female_proportion,white_proportion,black_proportion,asian_proportion,hispanic_proportion,indigenous_proportion,othermulti_proportion,65_and_66_proportion,67_to_69_proportion,70_to_74_proportion,75_to_79_proportion,80_to_84_proportion,85_and_over_proportion,65_to_69_proportion,alzheimer_probability,GISJOIN,YEAR,STUSAB,STATE,statea1,COUNTY,COUNTYA,tracta1,GEO_ID,TL_GEO_ID,NAME_E,AQ44E035,AQ44E036,AQ44E037,AQ44E038,AQ44E039,AQ44E040,AQ44E041,AQ44E042,AQ44E076,AQ44E077,AQ44E078,AQ44E079,AQ44E080,AQ44E081,AQ44E082,AQ44E083,NAME_M,edu09,edu12,edu14,edu16,edu19,total_edu_population,edu09_pro,edu12_pro,edu14_pro,edu16_pro,edu19_pro,education,percentage
23005002700,23,ME,1000,Cumberland County,5,2700,2020,306,402,661,5,10,15,1,16,112,136,194,105,83,78,248,708,0.43220339,0.56779661,0.933615819,0.007062147,0.014124294,0.021186441,0.001412429,0.02259887,0.15819209,0.192090395,0.274011299,0.148305085,0.117231638,0.110169492,0.350282486,7.348904324,G2300050002700,2018-2022,ME,Maine,23,Cumberland County,5,2700,1400000US23005002700,23005002700,"Census Tract 27, Cumberland County, Maine",274,0,0,125,3,111,0,35,449,1,0,191,171,24,53,9,"Census Tract 27, Cumberland County, Maine",1,316,309,53,44,723,0.001383126,0.437067773,0.427385892,0.073305671,0.060857538,13.56984786,6.2
23005002800,23,ME,1000,Cumberland County,5,2800,2020,222,328,498,3,20,8,1,20,87,100,123,104,68,68,187,550,0.403636364,0.596363636,0.905454545,0.005454545,0.036363636,0.014545455,0.001818182,0.036363636,0.158181818,0.181818182,0.223636364,0.189090909,0.123636364,0.123636364,0.34,7.789964066,G2300050002800,2018-2022,ME,Maine,23,Cumberland County,5,2800,1400000US23005002800,23005002800,"Census Tract 28, Cumberland County, Maine",258,1,58,79,23,0,85,12,216,2,18,102,49,11,18,16,"Census Tract 28, Cumberland County, Maine",3,257,83,103,28,474,0.006329114,0.542194093,0.175105485,0.217299578,0.05907173,13.61392405,6.6
23005002901,23,ME,1000,Cumberland County,5,2901,2020,290,496,747,5,14,7,0,13,81,110,178,170,116,131,191,786,0.368956743,0.631043257,0.950381679,0.006361323,0.017811705,0.008905852,0,0.01653944,0.103053435,0.139949109,0.226463104,0.216284987,0.147582697,0.166666667,0.243002545,9.29620988,G2300050002901,2018-2022,ME,Maine,23,Cumberland County,5,2901,1400000US23005002901,23005002901,"Census Tract 29.01, Cumberland County, Maine",422,0,0,74,151,8,26,163,598,57,0,171,212,55,16,87,"Census Tract 29.01, Cumberland County, Maine",57,245,426,42,250,1020,0.055882353,0.240196078,0.417647059,0.041176471,0.245098039,14.54803922,7.1
23005002902,23,ME,1000,Cumberland County,5,2902,2020,217,341,519,6,12,4,2,15,72,95,150,121,59,61,167,558,0.388888889,0.611111111,0.930107527,0.010752688,0.021505376,0.007168459,0.003584229,0.02688172,0.129032258,0.170250896,0.268817204,0.216845878,0.105734767,0.109318996,0.299283154,7.712461782,G2300050002902,2018-2022,ME,Maine,23,Cumberland County,5,2902,1400000US23005002902,23005002902,"Census Tract 29.02, Cumberland County, Maine",242,0,0,122,120,0,0,0,347,12,0,172,66,38,43,16,"Census Tract 29.02, Cumberland County, Maine",12,294,224,43,16,589,0.020373514,0.499151104,0.380305603,0.073005093,0.027164686,13.18166384,6.8
23019003000,23,ME,300,Penobscot County,19,3000,2020,398,405,788,0,4,0,1,10,138,155,211,146,83,70,293,803,0.495641345,0.504358655,0.98132005,0,0.00498132,0,0.00124533,0.0124533,0.171855542,0.193026152,0.262764633,0.181818182,0.103362391,0.087173101,0.364881694,6.812769668,G2300190003000,2018-2022,ME,Maine,23,Penobscot County,19,3000,1400000US23019003000,23019003000,"Census Tract 30, Penobscot County, Maine",354,0,12,115,38,29,129,31,530,0,40,227,57,71,93,42,"Census Tract 30, Penobscot County, Maine",0,394,195,222,73,884,0,0.445701357,0.220588235,0.251131222,0.082579186,14.02375566,5.5
23005003001,23,ME,1000,Cumberland County,5,3001,2020,310,450,701,11,19,5,3,21,104,141,198,174,73,70,245,760,0.407894737,0.592105263,0.922368421,0.014473684,0.025,0.006578947,0.003947368,0.027631579,0.136842105,0.185526316,0.260526316,0.228947368,0.096052632,0.092105263,0.322368421,7.335432917,G2300050003001,2018-2022,ME,Maine,23,Cumberland County,5,3001,1400000US23005003001,23005003001,"Census Tract 30.01, Cumberland County, Maine",494,22,53,159,38,37,134,51,483,24,0,288,52,0,97,22,"Census Tract 30.01, Cumberland County, Maine",46,500,127,231,73,977,0.047082907,0.511770727,0.129989765,0.236438076,0.074718526,13.58751281,6.2
23005003002,23,ME,1000,Cumberland County,5,3002,2020,156,186,283,19,21,15,0,4,48,47,88,46,38,75,95,342,0.456140351,0.543859649,0.82748538,0.055555556,0.061403509,0.043859649,0,0.011695906,0.140350877,0.137426901,0.257309942,0.134502924,0.111111111,0.219298246,0.277777778,9.772618172,G2300050003002,2018-2022,ME,Maine,23,Cumberland County,5,3002,1400000US23005003002,23005003002,"Census Tract 30.02, Cumberland County, Maine",119,0,9,20,36,3,27,24,51,0,0,38,0,0,5,8,"Census Tract 30.02, Cumberland County, Maine",0,67,39,32,32,170,0,0.394117647,0.229411765,0.188235294,0.188235294,14.52941176,7.5
23005003100,23,ME,1000,Cumberland County,5,3100,2020,251,419,622,8,13,7,3,17,87,133,167,119,60,104,220,670,0.374626866,0.625373134,0.928358209,0.011940299,0.019402985,0.010447761,0.004477612,0.025373134,0.129850746,0.198507463,0.249253731,0.17761194,0.089552239,0.155223881,0.328358209,8.029054294,G2300050003100,2018-2022,ME,Maine,23,Cumberland County,5,3100,1400000US23005003100,23005003100,"Census Tract 31, Cumberland County, Maine",294,15,0,49,52,10,89,79,307,19,0,182,29,14,51,12,"Census Tract 31, Cumberland County, Maine",34,231,105,140,91,601,0.056572379,0.384359401,0.174708819,0.232945092,0.151414309,14.17138103,6.4
23005003200,23,ME,1000,Cumberland County,5,3200,2020,338,493,796,0,19,3,2,11,101,172,241,144,95,78,273,831,0.406738869,0.593261131,0.95788207,0,0.022864019,0.003610108,0.002406739,0.013237064,0.121540313,0.206979543,0.290012034,0.173285199,0.114320096,0.093862816,0.328519856,7.182113077,G2300050003200,2018-2022,ME,Maine,23,Cumberland County,5,3200,1400000US23005003200,23005003200,"Census Tract 32, Cumberland County, Maine",406,8,17,61,166,9,98,47,534,4,17,146,37,68,242,20,"Census Tract 32, Cumberland County, Maine",12,241,280,340,67,940,0.012765957,0.256382979,0.29787234,0.361702128,0.071276596,14.50319149,5.5
23005003300,23,ME,1000,Cumberland County,5,3300,2020,227,260,443,0,28,5,2,9,84,92,131,92,53,35,176,487,0.466119097,0.533880903,0.909650924,0,0.057494867,0.01026694,0.004106776,0.018480493,0.1724846,0.188911704,0.26899384,0.188911704,0.108829569,0.071868583,0.361396304,6.746189949,G2300050003300,2018-2022,ME,Maine,23,Cumberland County,5,3300,1400000US23005003300,23005003300,"Census Tract 33, Cumberland County, Maine",301,23,13,93,77,18,28,49,237,11,13,61,32,9,91,20,"Census Tract 33, Cumberland County, Maine",34,180,136,119,69,538,0.063197026,0.334572491,0.252788104,0.221189591,0.128252788,14.09851301,5.4
23005003400,23,ME,1000,Cumberland County,5,3400,2020,425,540,925,4,9,11,1,15,159,214,303,129,89,71,373,965,0.440414508,0.559585492,0.958549223,0.004145078,0.009326425,0.011398964,0.001036269,0.015544041,0.164766839,0.221761658,0.313989637,0.133678756,0.092227979,0.07357513,0.386528497,6.414651789,G2300050003400,2018-2022,ME,Maine,23,Cumberland County,5,3400,1400000US23005003400,23005003400,"Census Tract 34, Cumberland County, Maine",370,0,14,89,42,17,113,95,566,8,9,150,71,72,98,158,"Census Tract 34, Cumberland County, Maine",8,262,202,211,253,936,0.008547009,0.27991453,0.215811966,0.22542735,0.270299145,15.19978632,4.5
23005003500,23,ME,1000,Cumberland County,5,3500,2020,370,539,868,7,9,8,0,17,105,167,238,176,103,120,272,909,0.407040704,0.592959296,0.95489549,0.00770077,0.00990099,0.00880088,0,0.01870187,0.115511551,0.183718372,0.261826183,0.193619362,0.113311331,0.132013201,0.299229923,8.005235788,G2300050003500,2018-2022,ME,Maine,23,Cumberland County,5,3500,1400000US23005003500,23005003500,"Census Tract 35, Cumberland County, Maine",343,15,3,91,12,36,84,102,795,0,0,312,23,87,174,199,"Census Tract 35, Cumberland County, Maine",15,406,158,258,301,1138,0.013181019,0.356766257,0.13884007,0.226713533,0.264499121,14.99648506,5.8
23005003701,23,ME,900,Cumberland County,5,3701,2020,447,545,962,1,9,6,0,14,140,209,305,172,89,77,349,992,0.450604839,0.549395161,0.969758065,0.001008065,0.009072581,0.006048387,0,0.014112903,0.141129032,0.210685484,0.307459677,0.173387097,0.089717742,0.077620968,0.351814516,6.660653144,G2300050003701,2018-2022,ME,Maine,23,Cumberland County,5,3701,1400000US23005003701,23005003701,"Census Tract 37.01, Cumberland County, Maine",481,0,9,14,43,12,131,272,570,16,0,78,61,58,105,252,"Census Tract 37.01, Cumberland County, Maine",16,101,174,236,524,1051,0.015223597,0.096098953,0.165556613,0.224548049,0.498572788,16.67364415,4.0
23005003702,23,ME,900,Cumberland County,5,3702,2020,592,801,1354,4,5,12,1,17,180,232,362,249,158,212,412,1393,0.424982053,0.575017947,0.972002872,0.0028715,0.003589375,0.008614501,0.000717875,0.012203877,0.129217516,0.166547021,0.259870782,0.178750897,0.113424264,0.152189519,0.295764537,8.228518372,G2300050003702,2018-2022,ME,Maine,23,Cumberland County,5,3702,1400000US23005003702,23005003702,"Census Tract 37.02, Cumberland County, Maine",498,0,0,64,48,66,116,204,770,2,0,109,67,44,172,376,"Census Tract 37.02, Cumberland County, Maine",2,173,225,288,580,1268,0.001577287,0.136435331,0.177444795,0.227129338,0.457413249,16.46056782,5.1
23005004001,23,ME,900,Cumberland County,5,4001,2020,264,269,504,2,12,4,0,11,91,123,144,90,46,39,214,533,0.495309568,0.504690432,0.945590994,0.003752345,0.022514071,0.00750469,0,0.020637899,0.170731707,0.230769231,0.270168856,0.168855535,0.08630394,0.073170732,0.401500938,6.374706795,G2300050004001,2018-2022,ME,Maine,23,Cumberland County,5,4001,1400000US23005004001,23005004001,"Census Tract 40.01, Cumberland County, Maine",182,8,7,71,32,21,36,7,214,0,0,69,67,18,40,20,"Census Tract 40.01, Cumberland County, Maine",8,147,138,76,27,396,0.02020202,0.371212121,0.348484848,0.191919192,0.068181818,13.88131312,5.2
23005004002,23,ME,900,Cumberland County,5,4002,2020,632,892,1462,7,17,7,4,27,192,294,400,236,162,240,486,1524,0.414698163,0.585301837,0.959317585,0.004593176,0.011154856,0.004593176,0.002624672,0.017716535,0.125984252,0.192913386,0.262467192,0.154855643,0.106299213,0.157480315,0.318897638,8.053915746,G2300050004002,2018-2022,ME,Maine,23,Cumberland County,5,4002,1400000US23005004002,23005004002,"Census Tract 40.02, Cumberland County, Maine",526,0,0,121,143,0,156,106,903,12,61,264,194,145,84,143,"Census Tract 40.02, Cumberland County, Maine",12,446,482,240,249,1429,0.008397481,0.312106368,0.33729881,0.167949615,0.174247726,14.54093772,6.2
23005004100,23,ME,900,Cumberland County,5,4100,2020,443,471,875,5,5,7,1,21,133,195,258,145,109,74,328,914,0.484682713,0.515317287,0.957330416,0.00547046,0.00547046,0.007658643,0.001094092,0.02297593,0.145514223,0.213347921,0.282275711,0.158643326,0.119256018,0.080962801,0.358862144,6.861162029,G2300050004100,2018-2022,ME,Maine,23,Cumberland County,5,4100,1400000US23005004100,23005004100,"Census Tract 41, Cumberland County, Maine",398,0,2,114,87,56,109,30,471,47,16,76,180,32,70,50,"Census Tract 41, Cumberland County, Maine",47,208,355,179,80,869,0.054085155,0.239355581,0.408515535,0.20598389,0.092059839,14.12313004,5.5
23005004100,23,ME,900,Cumberland County,5,4100,2020,443,471,875,5,5,7,1,21,133,195,258,145,109,74,328,914,0.484682713,0.515317287,0.957330416,0.00547046,0.00547046,0.007658643,0.001094092,0.02297593,0.145514223,0.213347921,0.282275711,0.158643326,0.119256018,0.080962801,0.358862144,6.861162029,G2300190004100,2018-2022,ME,Maine,23,Penobscot County,19,4100,1400000US23019004100,23019004100,"Census Tract 41, Penobscot County, Maine",61,0,0,14,17,0,14,16,118,4,0,33,21,6,54,0,"Census Tract 41, Penobscot County, Maine",4,47,44,68,16,179,0.022346369,0.262569832,0.245810056,0.379888268,0.089385475,14.5698324,5.2
23019004100,23,ME,300,Penobscot County,19,4100,2020,85,114,175,5,0,5,4,10,20,44,65,32,19,19,64,199,0.427135678,0.572864322,0.879396985,0.025125628,0,0.025125628,0.020100503,0.050251256,0.100502513,0.221105528,0.326633166,0.16080402,0.095477387,0.095477387,0.32160804,7.247578932,G2300050004100,2018-2022,ME,Maine,23,Cumberland County,5,4100,1400000US23005004100,23005004100,"Census Tract 41, Cumberland County, Maine",398,0,2,114,87,56,109,30,471,47,16,76,180,32,70,50,"Census Tract 41, Cumberland County, Maine",47,208,355,179,80,869,0.054085155,0.239355581,0.408515535,0.20598389,0.092059839,14.12313004,5.8
23019004100,23,ME,300,Penobscot County,19,4100,2020,85,114,175,5,0,5,4,10,20,44,65,32,19,19,64,199,0.427135678,0.572864322,0.879396985,0.025125628,0,0.025125628,0.020100503,0.050251256,0.100502513,0.221105528,0.326633166,0.16080402,0.095477387,0.095477387,0.32160804,7.247578932,G2300190004100,2018-2022,ME,Maine,23,Penobscot County,19,4100,1400000US23019004100,23019004100,"Census Tract 41, Penobscot County, Maine",61,0,0,14,17,0,14,16,118,4,0,33,21,6,54,0,"Census Tract 41, Penobscot County, Maine",4,47,44,68,16,179,0.022346369,0.262569832,0.245810056,0.379888268,0.089385475,14.5698324,5.5
23019004200,23,ME,300,Penobscot County,19,4200,2020,266,327,581,2,0,3,2,5,86,102,176,82,57,90,188,593,0.44856661,0.55143339,0.979763912,0.003372681,0,0.005059022,0.003372681,0.008431703,0.145025295,0.172006745,0.296795953,0.138279933,0.096121417,0.151770658,0.31703204,7.779976629,G2300190004200,2018-2022,ME,Maine,23,Penobscot County,19,4200,1400000US23019004200,23019004200,"Census Tract 42, Penobscot County, Maine",259,31,6,75,46,19,64,18,391,13,13,107,76,26,95,61,"Census Tract 42, Penobscot County, Maine",44,201,167,159,79,650,0.067692308,0.309230769,0.256923077,0.244615385,0.121538462,14.14000002,6.2
23005004201,23,ME,900,Cumberland County,5,4201,2020,321,344,646,1,4,6,0,8,120,138,169,128,70,40,258,665,0.482706767,0.517293233,0.971428571,0.001503759,0.006015038,0.009022556,0,0.012030075,0.180451128,0.207518797,0.254135338,0.192481203,0.105263158,0.060150376,0.387969925,6.475339811,G2300050004201,2018-2022,ME,Maine,23,Cumberland County,5,4201,1400000US23005004201,23005004201,"Census Tract 42.01, Cumberland County, Maine",224,0,14,27,16,5,80,82,338,0,16,115,25,8,48,126,"Census Tract 42.01, Cumberland County, Maine",0,172,54,128,208,562,0,0.306049822,0.096085409,0.227758007,0.370106762,15.69395018,4.4
23005004202,23,ME,900,Cumberland County,5,4202,2020,503,627,1104,4,6,10,0,6,128,173,306,243,149,131,301,1130,0.445132743,0.554867257,0.97699115,0.003539823,0.005309735,0.008849558,0,0.005309735,0.113274336,0.153097345,0.27079646,0.215044248,0.131858407,0.115929204,0.266371681,8.085912394,G2300050004202,2018-2022,ME,Maine,23,Cumberland County,5,4202,1400000US23005004202,23005004202,"Census Tract 42.02, Cumberland County, Maine",486,36,12,59,27,10,99,243,532,0,18,123,21,38,146,186,"Census Tract 42.02, Cumberland County, Maine",36,212,96,245,429,1018,0.035363458,0.208251473,0.094302554,0.240667976,0.421414538,15.99508839,5.3
23019004300,23,ME,300,Penobscot County,19,4300,2020,459,761,1197,3,4,5,3,8,132,167,281,196,193,251,299,1220,0.376229508,0.623770492,0.981147541,0.002459016,0.003278689,0.004098361,0.002459016,0.006557377,0.108196721,0.136885246,0.230327869,0.160655738,0.158196721,0.205737705,0.245081967,9.786483659,G2300190004300,2018-2022,ME,Maine,23,Penobscot County,19,4300,1400000US23019004300,23019004300,"Census Tract 43, Penobscot County, Maine",344,0,28,94,32,36,62,92,641,17,25,189,82,109,96,123,"Census Tract 43, Penobscot County, Maine",17,336,259,158,215,985,0.017258883,0.341116751,0.262944162,0.160406091,0.218274112,14.64365481,7.4
23005004401,23,ME,700,Cumberland County,5,4401,2020,470,653,1091,3,6,6,0,17,127,215,279,210,126,166,342,1123,0.418521817,0.581478183,0.971504898,0.002671416,0.005342832,0.005342832,0,0.015138023,0.113089938,0.191451469,0.248441674,0.18699911,0.112199466,0.147818344,0.304541407,8.134881045,G2300050004401,2018-2022,ME,Maine,23,Cumberland County,5,4401,1400000US23005004401,23005004401,"Census Tract 44.01, Cumberland County, Maine",315,29,0,15,20,0,88,163,405,2,0,81,51,15,101,155,"Census Tract 44.01, Cumberland County, Maine",31,96,86,189,318,720,0.043055556,0.133333333,0.119444444,0.2625,0.441666667,16.25138889,5.2
23005004402,23,ME,700,Cumberland County,5,4402,2020,366,404,758,3,2,4,0,3,99,143,239,124,86,79,242,770,0.475324675,0.524675325,0.984415584,0.003896104,0.002597403,0.005194805,0,0.003896104,0.128571429,0.185714286,0.31038961,0.161038961,0.111688312,0.102597403,0.314285714,7.267579833,G2300050004402,2018-2022,ME,Maine,23,Cumberland County,5,4402,1400000US23005004402,23005004402,"Census Tract 44.02, Cumberland County, Maine",307,8,2,42,22,40,78,115,412,0,0,78,30,75,156,73,"Census Tract 44.02, Cumberland County, Maine",8,122,167,234,188,719,0.011126565,0.169680111,0.232267038,0.325452017,0.26147427,15.56328235,5.0
23005004501,23,ME,700,Cumberland County,5,4501,2020,304,374,658,2,5,3,0,10,104,130,173,111,73,87,234,678,0.448377581,0.551622419,0.970501475,0.002949853,0.007374631,0.004424779,0,0.014749263,0.15339233,0.191740413,0.255162242,0.163716814,0.107669617,0.128318584,0.345132743,7.508468683,G2300050004501,2018-2022,ME,Maine,23,Cumberland County,5,4501,1400000US23005004501,23005004501,"Census Tract 45.01, Cumberland County, Maine",329,0,5,118,42,0,104,60,447,26,12,161,61,22,35,130,"Census Tract 45.01, Cumberland County, Maine",26,296,125,139,190,776,0.033505155,0.381443299,0.161082474,0.179123711,0.244845361,14.65206185,5.7
23005004502,23,ME,700,Cumberland County,5,4502,2020,593,674,1204,5,19,10,0,29,193,273,361,221,135,84,466,1267,0.468034728,0.531965272,0.950276243,0.00394633,0.014996054,0.00789266,0,0.022888713,0.152328335,0.215469613,0.28492502,0.174427782,0.106550908,0.066298343,0.367797948,6.595870951,G2300050004502,2018-2022,ME,Maine,23,Cumberland County,5,4502,1400000US23005004502,23005004502,"Census Tract 45.02, Cumberland County, Maine",591,69,0,29,51,9,170,263,786,0,12,219,98,0,109,348,"Census Tract 45.02, Cumberland County, Maine",69,260,158,279,611,1377,0.050108932,0.188816267,0.114742193,0.202614379,0.443718228,15.99564269,4.3
23005004600,23,ME,700,Cumberland County,5,4600,2020,336,345,651,4,1,9,2,14,130,140,179,120,66,46,270,681,0.49339207,0.50660793,0.955947137,0.005873715,0.001468429,0.013215859,0.002936858,0.020558003,0.190895742,0.205580029,0.262848752,0.176211454,0.0969163,0.067547724,0.396475771,6.45469979,G2300050004600,2018-2022,ME,Maine,23,Cumberland County,5,4600,1400000US23005004600,23005004600,"Census Tract 46, Cumberland County, Maine",268,0,10,81,60,31,50,36,341,0,11,141,70,9,29,81,"Census Tract 46, Cumberland County, Maine",0,243,170,79,117,609,0,0.399014778,0.279146141,0.129720854,0.192118227,14.42200329,5.0
23005004701,23,ME,700,Cumberland County,5,4701,2020,242,235,462,0,1,3,1,10,92,114,135,77,31,28,206,477,0.507337526,0.492662474,0.968553459,0,0.002096436,0.006289308,0.002096436,0.020964361,0.192872117,0.238993711,0.283018868,0.161425577,0.064989518,0.05870021,0.431865828,5.892107948,G2300050004701,2018-2022,ME,Maine,23,Cumberland County,5,4701,1400000US23005004701,23005004701,"Census Tract 47.01, Cumberland County, Maine",246,0,0,43,34,72,51,46,209,0,0,49,11,33,83,33,"Census Tract 47.01, Cumberland County, Maine",0,92,150,134,79,455,0,0.202197802,0.32967033,0.294505495,0.173626374,15.05274727,4.2
23005004702,23,ME,700,Cumberland County,5,4702,2020,505,536,989,6,5,6,0,35,166,254,289,166,89,77,420,1041,0.485110471,0.514889529,0.950048031,0.005763689,0.004803074,0.005763689,0,0.033621518,0.159462056,0.243996158,0.277617675,0.159462056,0.085494717,0.073967339,0.403458213,6.354149211,G2300050004702,2018-2022,ME,Maine,23,Cumberland County,5,4702,1400000US23005004702,23005004702,"Census Tract 47.02, Cumberland County, Maine",471,0,17,114,81,0,215,44,573,0,50,268,170,16,18,51,"Census Tract 47.02, Cumberland County, Maine",0,449,267,233,95,1044,0,0.430076628,0.255747126,0.223180077,0.090996169,14.04118774,5.1
23005004802,23,ME,900,Cumberland County,5,4802,2020,331,335,638,2,5,7,3,11,121,118,212,113,48,54,239,666,0.496996997,0.503003003,0.957957958,0.003003003,0.007507508,0.010510511,0.004504505,0.016516517,0.181681682,0.177177177,0.318318318,0.16966967,0.072072072,0.081081081,0.358858859,6.5263953,G2300050004802,2018-2022,ME,Maine,23,Cumberland County,5,4802,1400000US23005004802,23005004802,"Census Tract 48.02, Cumberland County, Maine",487,0,20,150,53,61,107,96,218,0,0,92,43,29,41,13,"Census Tract 48.02, Cumberland County, Maine",0,262,186,148,109,705,0,0.371631206,0.263829787,0.209929078,0.154609929,14.44964539,5.0
